"id";"intent_id";"content";"created_at";"updated_at"
"279";"81";"Reproductive cell produced by the ovary. When 
an egg and a sperm fuse, an embryo may form.";"2024-11-28 15:27:51";"2024-11-28 15:27:51"
"280";"82";"Name given during the first full 10 weeks 
of pregnancy to the human being developing 
in the mother’s abdomen.";"2024-11-28 15:28:57";"2024-11-28 15:28:57"
"281";"83";"Muscular tube that carries food from the mouth 
to the stomach.";"2024-11-28 15:29:59";"2024-11-28 15:29:59"
"282";"84";"Pump or squeeze milk from the mother’s breast.";"2024-11-28 15:31:02";"2024-11-28 15:31:02"
"283";"85";"Fusion of a sperm and egg";"2024-11-28 15:32:00";"2024-11-28 15:32:00"
"284";"86";"Developmental stage of a human being in its  
mother’s womb, from 10 weeks of pregnancy  
until birth.";"2024-11-28 15:33:03";"2024-11-28 15:33:03"
"285";"87";"Error in the genes. Genes are located on the 
chromosomes of human cells. They pass along 
the traits of parents to their children.";"2024-11-28 15:34:38";"2024-11-28 15:34:38"
"286";"88";"Heavy bleeding.";"2024-11-28 15:36:14";"2024-11-28 15:36:14"
"287";"89";"Organs and mechanisms that allow the body 
to fight against infections.";"2024-11-28 15:37:20";"2024-11-28 15:37:20"
"288";"90";"Nipple that is retracted into the breast.";"2024-11-28 15:38:47";"2024-11-28 15:38:47"
"289";"91";"Process by which the baby passes from the uterus 
to the outside world, primarily through contractions 
of the uterus.";"2024-11-28 15:40:12";"2024-11-28 15:40:12"
"290";"92";"Inflammation of the breast. May also be an infection.";"2024-11-28 15:41:03";"2024-11-28 15:41:03"
"291";"93";"A spontaneous abortion, which can have a variety 
of causes (e.g., a deformity or disease).";"2024-11-28 15:42:22";"2024-11-28 15:42:22"
"292";"94";"Components of food, including vitamins, minerals, 
proteins, sugars, and fats.";"2024-11-28 15:43:15";"2024-11-28 15:43:15"
"293";"95";"Part of the embryo that develops into the brain 
and spinal cord (inside the spinal column).";"2024-11-28 15:44:07";"2024-11-28 15:44:07"
"294";"96";"Milk production that exceeds baby’s needs.";"2024-11-28 15:45:03";"2024-11-28 15:45:03"
"295";"97";"A hormone produced by a gland within the brain. 
Oxytocin circulates in our blood, causing uterine 
contractions during childbirth and the expulsion 
of breast milk.";"2024-11-28 15:46:17";"2024-11-28 15:46:17"
"296";"98";"The part of the body between the vagina and  
the anus.";"2024-11-28 15:47:14";"2024-11-28 15:47:14"
"297";"99";"The black centre inside the coloured part of the eye.";"2024-11-28 15:48:12";"2024-11-28 15:48:12"
"298";"100";"One of the characteristics of blood. You are either 
Rh positive or Rh negative.";"2024-11-28 15:49:11";"2024-11-28 15:49:11"
"299";"101";"Infection caused by a bacteria or virus transmitted 
through sexual contact.";"2024-11-28 15:50:29";"2024-11-28 15:50:29"
"300";"102";"Reproductive cell produced in the testicles. When 
a sperm and egg fuse, an embryo may form.";"2024-11-28 15:51:29";"2024-11-28 15:51:29"
"301";"103";"Birth defect of the spinal column";"2024-11-28 15:52:14";"2024-11-28 15:52:14"
"302";"104";"Product that is free of microorganisms and germs.";"2024-11-28 15:53:05";"2024-11-28 15:53:05"
"303";"105";"Component of table salt that is also found in most 
processed foods";"2024-11-28 15:53:55";"2024-11-28 15:53:55"
"304";"106";"The unexplainable sudden death of an apparently 
healthy newborn under the age of one.";"2024-11-28 15:54:54";"2024-11-28 15:54:54"
"305";"107";"Inflammation of a vein associated with clot formation.";"2024-11-28 15:56:12";"2024-11-28 15:56:12"
"306";"108";"Chromosomal abnormality that occurs when a 
chromosome pair has an extra chromosome. In the 
case of trisomy 21, there are three chromosomes 
on the 21st pair instead of two.";"2024-11-28 15:57:02";"2024-11-28 15:57:02"
"307";"109";"An examination using an ultrasound device that can 
see the embryo or fetus in the mother’s womb.";"2024-11-28 15:58:10";"2024-11-28 15:58:10"
"308";"110";"Tearing of the uterine scar from a previous caesarean.";"2024-11-28 15:59:09";"2024-11-28 15:59:09"
"309";"111";"A flexible tube that allows urine to drain freely from 
the bladder. The catheter is inserted into the bladder 
through the urethra.";"2024-11-28 16:00:14";"2024-11-28 16:00:14"
"310";"112";"A whitish substance coating the skin of a newborn baby.";"2024-11-28 16:01:34";"2024-11-28 16:01:34"
"311";"113";"Gradual phasing out of breastfeeding.";"2024-11-28 16:02:25";"2024-11-28 16:02:25"
"312";"114";"Pregnancy brings physical and emotional changes, preparing you for a new life. For parents, it is an exciting journey filled with both promise and natural concerns.";"2024-11-28 16:09:56";"2024-11-28 16:09:56"
"313";"115";"Menstruation is part of the menstrual cycle, beginning at puberty around age 12 and ending with menopause around age 51.";"2024-11-28 16:12:12";"2024-11-28 16:12:12"
"314";"116";"Count the days from the start of one period to the day before the next period starts. Cycles typically last 21–35 days, with 28–30 days being the average.";"2024-11-28 16:13:44";"2024-11-28 16:13:44"
"315";"117";"The brain and pituitary gland release hormones that stimulate ovulation, preparing the body for possible fertilization.";"2024-11-28 16:15:18";"2024-11-28 16:15:18"
"316";"118";"Ovulation is when an ovary releases an egg, which is drawn into the fallopian tube. If it meets sperm, fertilization may occur. Women are born with about 400,000 eggs, which deplete by menopause.";"2024-11-28 16:17:33";"2024-11-28 16:17:33"
"317";"119";"To estimate ovulation, count 14 days backwards from the end of your menstrual cycle. Women with regular 28-day cycles usually ovulate on the 14th day, but it is harder to predict for those with irregular cycles.";"2024-11-28 16:19:07";"2024-11-28 16:19:07"
"318";"120";"The ovulation or fertile period is when a woman is most likely to ovulate. If intercourse occurs during this time, there’s a one in four chance of fertilization at age 20, and one in twenty at age 40. An egg must be fertilized within 12 hours, or it is discharged, and menstruation begins.";"2024-11-28 16:21:46";"2024-11-28 16:21:46"
"321";"122";"Men produce sperm starting at puberty, and sperm production continues throughout their lives until death.";"2024-11-28 16:29:02";"2024-11-28 16:29:02"
"322";"123";"Sperm are produced in the testicles, where they undergo several stages. It takes about two and a half months for sperm to mature before they are stored in the seminal vesicles, ready for fertilization.";"2024-11-28 16:31:07";"2024-11-28 16:31:07"
"323";"124";"During ejaculation, sperm from the seminal vesicles mix with fluids from the prostate and other glands of the male reproductive organs, forming semen.";"2024-11-28 16:32:36";"2024-11-28 16:32:36"
"324";"125";"A single ejaculation contains between 20 million and 200 million sperm cells. Sperm can live 72 to 120 hours in a woman’s genital tract but only a few seconds outside it.";"2024-11-28 16:34:15";"2024-11-28 16:34:15"
"325";"126";"The pelvis bone supports the organs in the mother’s abdomen, providing structural stability during pregnancy.";"2024-11-28 16:35:59";"2024-11-28 16:35:59"
"326";"128";"The ovaries produce eggs and secrete female hormones, playing a key role in reproduction.";"2024-11-28 16:38:46";"2024-11-28 16:38:46"
"327";"129";"The uterus is a muscular organ that grows as pregnancy progresses, providing a place for the embryo to develop.";"2024-11-28 16:40:11";"2024-11-28 16:40:11"
"328";"130";"The Fallopian tubes connect the uterus and ovaries, transporting eggs and playing a crucial role in fertilization.";"2024-11-28 16:43:26";"2024-11-28 16:43:26"
"329";"131";"The cervix allows blood to flow during menstruation when it's almost closed, and during labor, it dilates to allow the baby to pass through.";"2024-11-28 16:45:10";"2024-11-28 16:45:10"
"330";"132";"The vagina is an 8 cm long passageway between the uterus and the vulva, and it is flexible and elastic, allowing it to stretch during intercourse and childbirth.";"2024-11-28 16:47:03";"2024-11-28 16:47:03"
"331";"133";"The bladder is an organ that holds the urine produced by the kidneys.";"2024-11-28 16:48:38";"2024-11-28 16:48:38"
"332";"134";"The perineum is the region between the anus and the vulva, and its muscles form an internal ""hammock"" that supports the genital organs and bladder.";"2024-11-28 16:49:59";"2024-11-28 16:49:59"
"333";"135";"The anus is the opening through which feces are expelled from the body.";"2024-11-28 16:51:27";"2024-11-28 16:51:27"
"334";"136";"The urethra is a tube that carries urine from the bladder to the outside of the body and is part of the perineum.";"2024-11-28 16:53:13";"2024-11-28 16:53:13"
"335";"137";"The clitoris is a sensitive, erogenous organ that plays an important role in female sexual pleasure.";"2024-11-28 16:54:42";"2024-11-28 16:54:42"
"336";"138";"The vulva includes all external genitalia, such as the labia and clitoris.";"2024-11-28 16:58:10";"2024-11-28 16:58:10"
"337";"139";"The bladder holds the urine produced by the kidneys in males, storing it until it is ready to be expelled from the body.";"2024-11-28 16:59:55";"2024-11-28 16:59:55"
"338";"140";"The vas deferens is a tube that carries sperm from the testicles to the prostate.";"2024-11-28 17:02:05";"2024-11-28 17:02:05"
"339";"141";"The urethra carries urine from the bladder and out through the penis. It also transports semen from the prostate and out of the penis during ejaculation.";"2024-11-28 17:03:37";"2024-11-28 17:03:37"
"340";"142";"The penis is the male genital organ, and its sponge-like tissue swells with blood during erections, playing a key role in sexual reproduction.";"2024-11-28 17:04:59";"2024-11-28 17:04:59"
"341";"143";"The prostate is a gland that secretes seminal fluid, which is one of the substances that compose semen.";"2024-11-28 17:08:42";"2024-11-28 17:08:42"
"342";"144";"The scrotum is a sac of skin that protects the testicles and helps regulate their temperature.";"2024-11-28 19:31:54";"2024-11-28 19:31:54"
"343";"145";"The testicles are the organs that produce sperm, playing a key role in male reproduction.";"2024-11-28 19:32:58";"2024-11-28 19:32:58"
"344";"146";"The seminal vesicles are located above the prostate and serve as reservoirs that store sperm that are ready for fertilization.";"2024-11-28 19:34:43";"2024-11-28 19:34:43"
"345";"147";"The anus is the opening through which feces are expelled from the body.";"2024-11-28 19:35:27";"2024-11-28 19:35:27"
"346";"148";"Fertilization occurs when a sperm and an egg meet. The sperm must cross the egg's outer layer, and once they fuse, they form a single cell.";"2024-11-28 19:37:57";"2024-11-28 19:37:57"
"347";"149";"After fertilization, the egg develops and descends toward the uterus to form an embryo. It implants itself in the endometrium (the lining of the uterus) about seven days after ovulation.";"2024-11-28 19:40:10";"2024-11-28 19:40:10"
"348";"150";"Most women take a pregnancy test when they realize their period is late. If the test is positive, it means that fertilization has occurred.";"2024-11-28 19:40:54";"2024-11-28 19:40:54"
"349";"151";"In about one out of every six pregnancies, the embryo may not develop, or the baby's heart may stop beating early on. The uterus will then stop growing and expel its contents, ending the pregnancy in a miscarriage.";"2024-11-28 19:41:34";"2024-11-28 19:41:34"
"350";"152";"The length of a pregnancy is calculated from the first day of a woman’s last menstrual period because it’s virtually impossible to know the exact moment of fertilization.";"2024-11-28 19:42:39";"2024-11-28 19:42:39"
"351";"153";"Health professionals refer to pregnancy in terms of weeks because it is more accurate than using calendar months. For example, when they say you are ""20 weeks pregnant,"" it means 20 full weeks have passed since the first day of your last menstrual period.";"2024-11-28 19:43:38";"2024-11-28 19:43:38"
"352";"154";"Your baby is considered at term as of 37 weeks and could be born anytime between 37 and 42 weeks after your last menstrual period. Most babies are born between 39 and 41 weeks.";"2024-11-28 19:44:16";"2024-11-28 19:44:16"
"353";"155";"Pregnancy lasts a maximum of 42 weeks and is divided into three trimesters, each lasting 14 weeks. Each trimester corresponds to specific stages in the development of the fetus.";"2024-11-28 19:44:50";"2024-11-28 19:44:50"
"354";"156";"To estimate your due date, count 280 days, or 40 complete weeks, from the first day of your last period. The expected due date is an approximate date.";"2024-11-28 19:45:54";"2024-11-28 19:45:54"
"355";"157";"An ultrasound performed before 20 weeks of pregnancy will give you a good idea of the due date, accurate to within 7 to 10 days.";"2024-11-28 19:46:35";"2024-11-28 19:46:35"
"356";"158";"Your baby constantly grows through several stages before being ready to live outside the uterus. These stages, or key moments, are based on the number of weeks from the last menstrual period and may differ from one woman to the next.";"2024-11-28 19:47:53";"2024-11-28 19:47:53"
"357";"159";"In the first trimester, from conception to 14 weeks, the embryo undergoes significant development. At 5 weeks, the heart starts to beat. By 7 weeks, the head is larger than the rest of the body, arms and fingers begin to form, and eyes become visible. By 10 weeks, the embryo looks more human, with distinguishable facial features and forming toes and fingers. At this stage, the embryo is now a fetus, with all body parts in place but still growing and developing.";"2024-11-28 19:50:03";"2024-11-28 19:50:03"
"358";"160";"Between 10 and 14 weeks, the fetus grows larger, and skeletal bones begin to form. By 14 weeks, the fetus measures around 8.5 cm. While the genitals are not fully formed, they are developed enough to determine the sex of the baby. An ultrasound between 16 and 18 weeks can typically confirm the baby's sex.";"2024-11-28 19:52:51";"2024-11-28 19:52:51"
"359";"161";"During the second trimester (15-28 weeks), your baby undergoes significant growth and development. At 16 weeks, the head is still large, but the trunk, arms, and legs begin to lengthen. By 20 weeks, you can feel the baby's movements. The baby is coated in vernix caseosa, a protective cream. At 22 weeks, the baby measures around 19 cm, and hair growth begins along with lanugo, a fine fuzz. Between 23-27 weeks, the baby gains weight, and at 24 weeks, they can hear low-frequency sounds. Around 26 weeks, eyebrows and eyelashes become visible, and by 28 weeks, the baby's eyes begin to open and become sensitive to light by 32 weeks.";"2024-11-28 19:54:04";"2024-11-28 19:54:04"
"360";"162";"In the third trimester (29 weeks to birth), your baby continues to grow and prepare for birth. At 30 weeks, the baby measures around 28 cm. By 36 weeks, the baby's skin becomes pinkish, and the fine downy hair (lanugo) begins to disappear, though it might remain until after birth. The baby also increases in size due to fat reserves. Between 37 and 41 weeks, the baby is fully developed and ready for delivery.";"2024-11-28 19:54:47";"2024-11-28 19:54:47"
"361";"163";"Amniotic fluid plays a crucial role in your baby's growth and development. It helps by:";"2024-11-28 19:57:53";"2024-11-28 19:57:53"
"362";"164";"The amniotic fluid is contained within the amniotic sac, which is made up of two layers. Just before or during labor, the sac will break, causing the amniotic fluid to leak out. This event is commonly referred to as ""breaking the water.""";"2024-11-28 19:58:32";"2024-11-28 19:58:32"
"363";"165";"The placenta starts growing as soon as the fertilized egg embeds itself in the uterus and is connected to the baby by the umbilical cord. The placenta and umbilical cord supply oxygen and nutrients to the fetus, while also helping to remove waste from the baby’s body. Additionally, the placenta secretes hormones needed to maintain the pregnancy and supports fetal growth. However, it doesn't filter all substances, and harmful substances such as alcohol and certain drugs can pass through to the fetus.";"2024-11-28 20:00:07";"2024-11-28 20:00:07"
"364";"166";"Pregnancy involves rapid physical changes in the body. Most of these changes are temporary and will gradually subside after the baby is born.";"2024-11-28 20:01:26";"2024-11-28 20:01:26"
"365";"167";"During pregnancy, your heart rate may increase by up to 10 beats per minute, and your heart shifts slightly within your rib cage to accommodate the growing baby and expanding uterus. The volume of your blood increases to meet the fetus's needs. Pregnancy can also affect your breathing, causing mild shortness of breath, which usually starts gradually and remains mild. This is due to the physical changes happening in your body to support the pregnancy.";"2024-11-28 20:02:02";"2024-11-28 20:02:02"
"366";"168";"During pregnancy, many women experience changes in hair growth. Some may notice increased body hair and a thicker, fuller head of hair. However, a few months after giving birth, it is common to experience more hair loss than usual as the body returns to its pre-pregnancy hormonal balance.";"2024-11-28 20:02:40";"2024-11-28 20:02:40"
"367";"169";"Pregnancy can cause various skin changes due to hormonal fluctuations. These may include changes in skin tone, the appearance of stretch marks, or increased oiliness or dryness of the skin and scalp. While these changes can be noticeable, they are usually temporary and should diminish or disappear after the baby is born.";"2024-11-28 20:03:11";"2024-11-28 20:03:11"
"368";"170";"Hyperpigmentation is a common condition during pregnancy where the skin darkens in certain areas. This can manifest as a dark line between the belly button and pubis, as well as darkening of the perineum, anus, neck, armpits, areolae, or around the belly button. The ""pregnancy mask"" or melasma results in brown patches on the face due to hyperpigmentation. Sun exposure can aggravate these conditions, so it's important to use sunscreen. These skin changes generally clear up after childbirth and usually disappear within a year.";"2024-11-28 20:03:51";"2024-11-28 20:03:51"
"369";"171";"Stretch marks often develop during the second half of pregnancy, primarily on the tummy, breasts, thighs, armpits, lower back, buttocks, and arms. They occur when the deeper layer of skin stretches as the body changes. Initially, stretch marks may appear pinkish or purple, but they gradually fade over time. While there is no proven method to prevent or treat stretch marks effectively, massaging moisturizing cream into the skin may help reduce their appearance. However, the ingredients in the cream seem to have minimal impact on the marks themselves.";"2024-11-28 20:04:38";"2024-11-28 20:04:38"
"370";"172";"During pregnancy, some women may experience additional skin changes, such as acne, which usually clears up after birth. Hormonal changes can also lead to the development of acrochordons, or skin tags—small, benign growths typically found in skin folds like the neck and armpits. Another common occurrence is the formation of angiomas, which are small red patches on the skin caused by blood vessels. Angiomas typically develop between the second and fifth months of pregnancy but usually fade within three months after giving birth.";"2024-11-28 20:05:16";"2024-11-28 20:05:16"
"371";"173";"During pregnancy, both bladder and kidney function undergo changes. The kidneys increase in volume and filter more liquid, which can lead to a more frequent or urgent need to urinate. As the pregnancy progresses and the uterus expands, it places more pressure on the bladder, intensifying this urge. Additionally, many pregnant women experience increased urination at night. During the day, the body tends to retain water, which is redistributed to the kidneys when lying down, prompting more frequent nighttime trips to the bathroom.";"2024-11-28 20:07:35";"2024-11-28 20:07:35"
"372";"174";"During pregnancy, hormonal changes often slow down digestion, which can lead to discomfort. The slowing of digestion is commonly associated with heartburn, caused by the relaxation of the valve between the stomach and esophagus, allowing stomach acid to rise. Constipation also becomes a common issue as the digestive system works more slowly, and the growing uterus puts pressure on the intestines. These changes can result in discomfort, but they are common and typically subside after the pregnancy.";"2024-11-28 20:09:04";"2024-11-28 20:09:04"
"373";"175";"During pregnancy, your breasts undergo several changes as they prepare for breastfeeding. Sensitivity and an increase in size are common, and blue veins may become more visible. The nipples and areolas also grow slightly and may darken, with bumps forming on the areolas. These bumps are glands that produce oil to keep the skin moisturized. Around 16 weeks, your breasts begin producing colostrum, the first milk for your baby, and some women may experience colostrum leakage, which is completely normal.";"2024-11-28 20:09:45";"2024-11-28 20:09:45"
"374";"176";"Before pregnancy, your uterus is about the size of a small pear. As pregnancy progresses, it expands to accommodate the growing fetus and changes in shape and position within the abdomen. The increasing weight of the uterus shifts your center of gravity forward, which can lead to changes in posture. This is why some women notice that they walk differently during pregnancy compared to before.";"2024-11-28 20:10:39";"2024-11-28 20:10:39"
"375";"177";"During pregnancy, women often experience increased vaginal discharge due to hormonal changes. The discharge is typically whitish in color, slick, and odorless. This is a normal occurrence and usually not a cause for concern unless it changes in color, odor, or consistency.";"2024-11-28 20:12:07";"2024-11-28 20:12:07"
"376";"178";"During pregnancy, hormonal changes cause the ligaments supporting your joints to gradually loosen, particularly in the pelvic area. This can result in pain, especially during physical activity, and in some cases, even while resting. This is a common discomfort that many women experience as their body prepares for childbirth.";"2024-11-28 20:12:46";"2024-11-28 20:12:46"
"377";"179";"During pregnancy, women accumulate fat reserves, primarily in the tummy, back, and thighs. These reserves store energy and are essential for supporting the pregnancy and ensuring that breastfeeding goes smoothly after childbirth. This fat storage helps provide the necessary nutrients and energy for both the growing baby and the mother's body during this time.";"2024-11-28 20:13:30";"2024-11-28 20:13:30"
"378";"180";"Weight gain during pregnancy is a natural process as the body changes to support the growing baby. The weight gain includes the weight of the baby, the uterus, the placenta, and the amniotic fluid. Additionally, the body stores fat reserves for energy, and there is an increase in blood volume and extravascular fluids. All these factors contribute to the overall weight gain necessary for the health of both the mother and the baby during pregnancy.";"2024-11-28 20:14:14";"2024-11-28 20:14:14"
"379";"181";"Weight gain during pregnancy is essential for the health of both the mother and the baby, as it supports the growth and development of the fetus. However, it’s not just about gaining weight; maintaining a healthy diet and engaging in regular physical activity are also crucial factors. A balanced diet ensures that both you and your baby receive the necessary nutrients, while physical activity helps maintain overall health and well-being throughout the pregnancy.";"2024-11-28 20:15:15";"2024-11-28 20:15:15"
"380";"182";"Weight gain during pregnancy is gradual and varies for each woman. During the first trimester, the gain is typically between 500g to 2kg (1 to 4.5 lbs), while the second and third trimesters see more substantial growth, with women typically gaining 225 to 500g (1/2 to 1 lb) per week. However, this can differ depending on factors like pre-pregnancy weight and whether the woman is carrying multiple babies. Regular monitoring by a prenatal care provider is crucial, so there's no need to weigh yourself at home unless advised. If you have concerns about your weight gain, it's important to discuss them with your care provider.";"2024-11-28 20:16:33";"2024-11-28 20:16:33"
"381";"183";"It's important to give yourself time to adjust to these changes, as they are a testament to your body's incredible ability to nurture and bring new life. If you're feeling discomfort or dissatisfaction, it's helpful to talk to someone you trust.";"2024-11-28 20:19:09";"2024-11-28 20:19:09"
"382";"184";"It's important to take the time to adapt to these changes and give yourself the space to process the emotional and psychological shifts that come with preparing for a new chapter in life.";"2024-11-28 20:20:29";"2024-11-28 20:20:29"
"383";"185";"Acknowledge your emotions as they arise, rather than trying to fight them. It is natural to experience a mix of feelings, and embracing them is part of the process of navigating pregnancy.";"2024-11-28 20:21:03";"2024-11-28 20:21:03"
"384";"186";"Talking to those close to you or connecting with other pregnant women can provide comfort and support. Keep in mind that every woman and pregnancy is different, and your emotions are valid, even if they don’t align with those of others.";"2024-11-28 20:21:47";"2024-11-28 20:21:47"
"385";"187";"To adapt to emotional changes, engage in activities like walking or meditating. Talk to trusted people or your prenatal care provider for support. Set boundaries for unsolicited comments and seek help if experiencing depression symptoms.";"2024-11-28 20:27:35";"2024-11-28 20:27:35"
"386";"188";"Attend prenatal appointments, interact with your partner’s belly, and engage in conversations with other expectant fathers to understand and embrace your new role. Participating in prenatal sessions can boost your confidence in your abilities as a parent.";"2024-11-28 20:28:57";"2024-11-28 20:28:57"
"387";"189";"Open communication is crucial for both partners to express fears, concerns, and emotions. Maintaining a strong relationship foundation will help both navigate the transition to parenthood together and remain united in their shared journey.";"2024-11-28 20:29:42";"2024-11-28 20:29:42"
"388";"190";"Pregnancy can bring mixed emotions for older children, from jealousy to confusion. To help them adjust, provide reassurance, involve them in preparations, and continue to show affection to ensure they feel loved and included in the changes.";"2024-11-28 20:31:00";"2024-11-28 20:31:00"
"389";"191";"Pregnancy can lead to changes in sexual desire and intimacy. Couples may experience varying levels of sexual satisfaction due to physical discomfort, emotional shifts, or personal boundaries. It's important to communicate openly, adapt to each other's needs, and explore new ways of intimacy to maintain a healthy relationship.";"2024-11-28 20:32:21";"2024-11-28 20:32:21"
"390";"192";"In certain cases, your prenatal care provider may advise against sexual intercourse, particularly if there are complications like bleeding, abdominal pain, or concerns about premature labor. It's important to follow their guidance and take any necessary precautions for the safety of both you and your baby.";"2024-11-28 20:33:14";"2024-11-28 20:33:14"
"391";"193";"It is essential to protect yourself from sexually transmitted infections (STIs) during pregnancy. If there is a risk of exposure, using a condom can help prevent the transmission of infections, thereby safeguarding both your health and the health of your baby.";"2024-11-28 20:33:50";"2024-11-28 20:33:50"
"392";"194";"Most cosmetics, including face creams and hand and body lotions without medicinal ingredients, are safe to use during pregnancy. However, if you're using a medicated cream, it is advisable to consult your doctor or pharmacist to ensure it is safe to continue using it while pregnant.";"2024-11-28 20:34:57";"2024-11-28 20:34:57"
"393";"195";"Hair products and treatments, including dyes, colouring shampoos, highlights, and perms, are generally safe for pregnant women and their fetus. However, if you are exposed to these products regularly as part of your work, it is advisable to discuss the matter with your healthcare professional.";"2024-11-28 20:36:05";"2024-11-28 20:36:05"
"394";"196";"It is recommended to use sunscreen when going out in the sun during pregnancy, as sun exposure can increase the risk of hyperpigmentation and pregnancy mask. Choose a sunscreen with a sun protection factor (SPF) of at least 30 that protects against both UVA and UVB rays. Pay special attention to protecting your face.";"2024-11-28 20:37:26";"2024-11-28 20:37:26"
"395";"197";"If you need to use insect repellent during pregnancy, choose one with DEET, icaridin, or soybean oil. DEET- and icaridin-based products protect against both mosquitoes and ticks, while soybean oil-based products only protect against mosquitoes. Ensure that the DEET concentration does not exceed 30%, icaridin is no more than 20%, and soybean oil is no more than 2%. Always read the label for protection duration and reapply only as needed.";"2024-11-28 20:38:20";"2024-11-28 20:38:20"
"396";"198";"While there is no scientific evidence that insect repellents pose a risk to the baby, it is important to apply the repellent only to exposed skin and to wash off any excess product.";"2024-11-28 20:39:07";"2024-11-28 20:39:07"
"397";"199";"To reduce exposure to insect repellents, consider applying them to your clothes instead of directly on your skin. Additionally, wearing long pants and light-colored clothing can help protect against insect bites.";"2024-11-28 20:39:42";"2024-11-28 20:39:42"
"398";"200";"The use of citronella oil or lavender oil–based products during pregnancy is not recommended. These oils have short-term effects, requiring frequent reapplication, which can lead to increased exposure.";"2024-11-28 20:40:13";"2024-11-28 20:40:13"
"399";"201";"There have been no scientific studies on the risk of electrolysis and laser hair removal for pregnant women and their unborn babies. As a precaution, it is recommended that you avoid these hair removal methods until after you give birth.";"2024-11-28 20:40:46";"2024-11-28 20:40:46"
"400";"202";"Even though ultraviolet rays cannot reach the fetus, tanning salons are not recommended for pregnant women. The extreme heat you are exposed to during tanning sessions can significantly increase body temperature and harm your baby. Many tanning salons require pregnant customers to provide written authorization from a health professional.";"2024-11-28 20:41:35";"2024-11-28 20:41:35"
"401";"203";"Being physically active during pregnancy is good for your physical and mental well-being. Women who are active during pregnancy cope better with the physical changes of pregnancy, have more energy, and are less short of breath. Practicing regular and varied physical activities throughout pregnancy is beneficial and safe. It prevents and relieves constipation, eases back pain, and prevents certain pregnancy complications, such as gestational diabetes. Better physical fitness may also help you recover more easily after giving birth.";"2024-11-28 20:42:45";"2024-11-28 20:42:45"
"402";"204";"Physical activity, even in small quantities, is good for your pregnancy! If you’re not used to being active in your everyday life, start slowly and gradually add more. Getting around on foot, going for walks, and playing with your kids are some of the activities you can work into your daily routine. Pregnant women can aim for a total of 150 minutes of moderately intense physical activities per week, spread over several days. Moderate intensity means you can talk while exercising, but you can’t sing.";"2024-11-28 20:43:29";"2024-11-28 20:43:29"
"403";"205";"Choose your activities based on your fitness level and what you feel like doing. You can continue many of the activities you enjoyed before becoming pregnant. However, you may have to adapt some of them depending on your stage of pregnancy. For example, you can reduce the intensity or change certain movements. Sports like power walking, swimming, aquafitness, stationary biking, and snowshoeing are examples of activities you can do. You can also add strength and mobility exercises, yoga, and gentle stretching to your daily routine. Fatigue and some discomforts of pregnancy may prevent you from being as active as you like, especially at the beginning and end of your pregnancy. Listen to your body, exercise less intensely, or get some rest, then resume physical activity when it’s comfortable for you.";"2024-11-28 20:44:41";"2024-11-28 20:44:41"
"404";"206";"Don’t worry—exercise doesn’t increase the risk of miscarriage or harm to your baby. Your prenatal care provider will tell you if your health situation prevents physical activities. However, activities like scuba diving, sports with risk of falls, physical contact, impacts, or injury, are not recommended. It's also best to avoid sit-ups, activities in hot or humid environments, or those at high altitudes (above 2,500 m). Listen to your body and respect your limits.";"2024-11-28 20:45:32";"2024-11-28 20:45:32"
"405";"207";"If you experience discomfort like shortness of breath, urinary leakage, or vaginal heaviness during physical activity, reduce intensity or switch activities. Consult your prenatal care provider if you’re unsure or feel incapable of participating in physical activities. Women athletes who wish to continue intensive training during pregnancy should do so under medical supervision.";"2024-11-28 20:46:39";"2024-11-28 20:46:39"
"406";"208";"Pregnancy is an ideal time to quit smoking. Smoking, including exposure to second-hand smoke, harms the fetus, mother, and baby, with no safe level of tobacco use. Prenatal care providers will ask about smoking habits to provide relevant care, support quitting, and address concerns. Smoking affects fetal development and can complicate pregnancy and the postpartum period.";"2024-11-28 20:47:38";"2024-11-28 20:47:38"
"407";"209";"Smoking during pregnancy significantly harms fetal development and increases risks such as placental abruption, premature birth, low birth weight, stillbirth, and sudden infant death syndrome (SIDS). To reduce these risks, it's important to avoid second-hand smoke. Pregnant women should encourage friends and family who smoke to do so outdoors to prevent exposure.";"2024-11-28 20:48:21";"2024-11-28 20:48:21"
"408";"210";"It's never too late to quit smoking during pregnancy. Even if you quit later in your pregnancy, your baby will still benefit. Since smoking is often an addiction, reducing the number of cigarettes can be a first step toward quitting. Speak to your healthcare provider for guidance. Free services like the iQuitnow helpline (1-866-527-7383) and tobacco-free centers can offer support in your journey to quit.";"2024-11-28 20:49:11";"2024-11-28 20:49:11"
"409";"211";"The use of electronic cigarettes (e-cigarettes, vapes) is not recommended during pregnancy due to limited research on their effects on both the mother and fetus. If you are pregnant and want to quit smoking, there are safer and more effective alternatives. Speak to a healthcare professional for guidance on quitting tobacco safely.";"2024-11-28 20:49:55";"2024-11-28 20:49:55"
"410";"212";"Pregnant women are advised not to consume alcohol at any point during pregnancy. Even small amounts of alcohol can have harmful effects, and the more alcohol consumed, the greater the potential harm to the developing baby. This includes all types of alcohol, such as beer, wine, and spirits. Binge drinking and regular consumption are particularly harmful.";"2024-11-28 20:50:47";"2024-11-28 20:50:47"
